  JOBID     USER ACCOUNT           NAME  ST REASON          START_TIME                TIME  TIME_LEFT NODES CPUS  PARTITION   PRIORITY
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna   R None            2018-09-17T09:09:45    1:59:31 1-22:00:29     1    2       long         92
7098021 jwmyslik majoran submitBatchAna  PD Resources       N/A                       0:00 2-00:00:00     1    1       long        148
7100378      mjd majoran       mjd-prod  PD Resources       N/A                       0:00    4:00:00     1    1   realtime        108
7100379      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100380      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100381      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100382      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100385      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100386      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100387      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100389      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100390      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100392      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100393      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100394      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100395      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100396      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100397      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100398      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100399      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100400      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100401      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100402      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100403      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100404      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100406      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100407      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100408      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100409      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100410      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100411      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100413      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100414      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100415      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100416      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100417      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100418      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100419      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        108
7100420      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100421      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100422      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100423      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100424      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100425      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100426      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100427      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100428      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100429      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100430      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100431      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100433      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100434      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100435      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100436      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100437      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100438      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100440      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100441      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100442      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100443      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100444      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100445      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100446      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100447      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100448      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100449      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100450      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100451      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100452      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100453      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100454      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100455      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100456      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100457      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100458      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100459      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100460      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100461      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100462      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100463      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100464      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100465      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100467      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100468      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        107
7100469      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100470      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100472      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100473      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100474      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100475      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100476      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100477      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100478      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100479      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100480      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100481      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100482      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100483      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100484      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100485      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100486      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100487      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100488      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100489      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100490      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100491      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100492      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100493      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100494      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100495      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100496      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100498      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100499      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100500      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100501      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100502      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100503      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100504      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100505      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100506      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100507      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100508      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100509      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100510      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100511      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100513      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100514      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100515      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100516      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100517      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100518      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        106
7100520      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100521      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100523      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100524      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100525      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100526      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100527      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100528      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100529      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100530      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100531      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100532      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100533      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100537      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100538      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100539      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100540      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100541      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100542      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100543      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100544      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100545      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100546      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100547      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100548      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100549      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100550      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100551      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100552      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100554      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100555      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100556      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100557      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100558      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100559      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100560      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100561      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100564      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100565      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100566      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100567      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100568      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100569      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100570      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        105
7100571      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100572      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100573      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100574      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100575      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100576      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100577      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100578      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100579      mjd majoran       mjd-prod  PD Priority        N/A                       0:00    4:00:00     1    1   realtime        104
7100836   jrager majoran mjd-data_clean  PD Priority        N/A                       0:00    2:00:00     1    1   realtime         97
